Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,12/31/1935,Nueve de Julio,9 de Julio,Tango,Instrumental,Víctor,78rpm,BAVE-93057,Victor 37860-A,José Padula,Lito Bayardo,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,12/31/1935,Orillas del Plata,,Vals,Instrumental,Víctor,78rpm,BAVE-93056,Victor 37860-B,Juan Maglio,,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,1/14/1936,La Guitarrita,,Tango,Instrumental,Víctor,78rpm,BAVE-93074,Victor 37870-A,Eduardo Arolas,Gabriel Clausi,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,1/14/1936,Silueta Porteña,,Milonga,Walter Cabral,Víctor,78rpm,BAVE-93075,Victor 37870-B,"Nicolás Cúccaro, Juan Cuccaro","Orlando D'Aniello, Ernesto Noli",,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,1/31/1936,Retintín,,Tango,Instrumental,Víctor,78rpm,BAVE-93092,Victor 37883-A,Eduardo Arolas,Gabriel Clausi,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,1/31/1936,Sueño Florido,,Vals,Instrumental,Víctor,78rpm,BAVE-93093,Victor 37883-B,Roberto Firpo,,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,4/3/1936,El Flete,,Tango,Instrumental,Víctor,78rpm,BAVE-93139,Victor 37901-A,Vicente Greco,Gerónimo Gradito,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,4/3/1936,Un Placer,,Vals,Walter Cabral,Víctor,78rpm,BAVE-93138,Victor 37901-B,Vicente Romeo,Juan Caruso,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,5/8/1936,Lorenzo,,Tango,Instrumental,Víctor,78rpm,93175-1,37916B,Agustín Bardi,Mario Pardo,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,5/8/1936,Tu Olvido,,Vals,Walter Cabral,Víctor,78rpm,BAVE-93174,Victor 37916-A,Vicente Spina,Vicente Spina,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,6/9/1936,Irene,,Vals,Walter Cabral,Víctor,78rpm,BAVE-93194,Victor 37937-A,"Luis Servidio, José Servidio",Francisco Jiménez,,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,6/9/1936,La Payanca,,Tango,Instrumental,Víctor,78rpm,BAVE-93195,Victor 37937-B,Augusto Berto,"Jesús Blanco, Francisco Bianco",,35-38 Biagi,Rodolfo Biagi,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
