Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-09-04,El Último Farolito,,Tango,Teófilo Ibáñez,Brunswick,78rpm,2071,1833-A,"Antonio Polito, Alfredo Pelaia",,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-10-16,9 de Julio,,Tango,Teófilo Ibáñez,Brunswick,78rpm,2142,1834-B,José Padula,Lito Bayardo,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-10-16,Hoy lo Velan al Angelito,,Ranchera,Teófilo Ibáñez,Brunswick,78rpm,2145,1834-A,Antonio Polito,Eugenio Nóbile,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-10-27,Profundamente,,Vals,Instrumental,Brunswick,78rpm,2167,1835-B,A. Moreno,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-11-18,La Cumparsita,,Tango,Instrumental,Brunswick,78rpm,2258,8-A,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-11-18,A Su Memoria,,Vals,Teófilo Ibáñez,Brunswick,78rpm,2260,8-B,Antonio Sureda,Homero Manzi,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-12-17,Andaluza,,Pasodoble,Teófilo Ibáñez,Brunswick,78rpm,2332,1836-B,Carlos F. Bravo,Virgilio Candeloro,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-12-19,Nieblas,Melancolía,Tango,Teófilo Ibáñez,Brunswick,78rpm,2357,1836-A,Domingo Plateroti,Luis Rubistein,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Volverás Otra Vez,,Tango,Instrumental,Brunswick,78rpm,1401,1823-B,José Della Rocca,G. Díaz,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Desquite,,Tango,Luis Díaz,Brunswick,78rpm,1477,1823-A,José Campesi,Fernando Díaz,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
