Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,1919,Wilson,,Tango,Instrumental,,Acoustic,,,Francisco Canaro,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Alice,,Tango,Instrumental,,Acoustic,,,Eduardo Arolas,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Cura Segura,,Tango,Instrumental,,Acoustic,,,Juan Filiberto,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,De Raza,,Tango,Instrumental,,Acoustic,,,Vicente Greco,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,El Aeroplano,,Vals,Instrumental,,Acoustic,,,Pedro Datta,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,El Ahorcado,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,El Pangaré,,Tango,Instrumental,,Acoustic,,,"Carlos Gardel, José Razzano",,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,El Pañuelito,,Tango,Instrumental,,Acoustic,,,Juan Filiberto,Gabino Peñaloza,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Roberto Firpo,1920,Gallito,El Gallito,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Locatelli,,Tango,Instrumental,,Acoustic,,,Enrique Delfino,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
