Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,1/11/1928,Qué Lindo Es Estar Metido,Qué Lindo Es Enamorarse,Tango,Instrumental,Odeón,,Enrique Delfino,Pascual Contursi,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/8/1928,Despedida,,Tango,Canto,Odeón,,"Francisco Jiménez, Julio Stamburgo","Francisco Jiménez, Julio Stamburgo",,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/8/1928,Lechuza,,Tango,Canto,Odeón,,Julio Navarrine,Alfredo Navarrine,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/8/1928,Sos Aquella Mascarita,,Tango,Teófilo Ibáñez,Odeón,,J. Imirizaldi,J. Imirizaldi,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/12/1928,Alma De Loca,,Tango,Instrumental,Odeón,,Guillermo Cavazza,Jacinto Font,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/12/1928,Año Nuevo,,Tango,Canto,Odeón,,Juan Polito,Luis Rubistein,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/12/1928,Dónde Estás Corazón,,Tango,Teófilo Ibáñez,Odeón,,María Godard,Francisco Jiménez,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/16/1928,Nieve en el Alma,,Tango,Teófilo Ibáñez,Odeón,,L. Leoncini,L. Leoncini,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/23/1928,Maldonado,,Tango,Teófilo Ibáñez,Odeón,,Luis Visca,Luis Rubistein,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/23/1928,Nuestro Hombre,,Tango,Teófilo Ibáñez,Odeón,,Anselmo Aieta,Anselmo Aieta,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/23/1928,Risa de Mujer,,Tango,Teófilo Ibáñez,Odeón,,Juan Larenza,Juan Larenza,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,2/29/1928,Apariencias,,Tango,Teófilo Ibáñez,Odeón,,Pascual Storti,Pascual Storti,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
